Date,clsprc_pre,opnprc,highprc,lowprc,clsprc,volume,dvol,ret,idxret
20160104,7617.689,7615.5139,7624.1008,6983.2854,6983.4044,7801499900,115000000000,-8.3265,-0.083265
20160105,6983.4044,6663.7264,7020.5409,6627.6416,6889.7414,11342822500,157000000000,-1.3412,-0.013412
20160106,6889.7414,6916.5318,7066.0848,6878.6539,7065.6068,10093042700,136000000000,2.5526,0.025526
20160107,7065.6068,6937.4161,6937.4161,6454.9732,6462.2428,2842674200,34781544777,-8.5395,-0.085395
20160108,6462.2428,6618.0809,6689.1413,6222.5929,6570.4316,11112960500,139000000000,1.6742,0.016742
20160111,6570.4316,6435.8944,6529.8788,6128.2225,6128.6558,11560073600,133000000000,-6.7237,-0.067237
20160112,6128.6558,6126.6696,6205.5914,5994.6361,6136.6632,9190522000,106000000000,0.1307,0.001307
20160113,6136.6632,6168.9869,6226.5409,5924.044,5924.044,8612340200,98456702875,-3.4647,-0.034647
20160114,5924.044,5734.6075,6137.507,5726.8834,6124.8202,9225144600,104000000000,3.3892,0.033892
20160115,6124.8202,6078.6153,6135.2708,5852.2411,5893.6815,8863053900,102000000000,-3.7738,-0.037738
20160118,5893.6815,5768.7577,6051.1817,5765.1458,5978.9076,7246978900,86980313690,1.4461,0.014461
20160119,5978.9076,5965.3551,6203.3998,5956.2253,6197.0947,8798101500,106000000000,3.6493,0.036493
20160120,6197.0947,6161.2319,6244.9612,6095.7216,6138.5031,9194751800,113000000000,-0.9455,-0.009455
20160121,6138.5031,6031.1695,6191.3173,5886.8835,5886.8835,8188276500,101000000000,-4.099,-0.04099
20160122,5886.8835,5954.3643,6013.9706,5799.7117,5980.6111,6983070900,84429369084,1.5921,0.015921
20160125,5980.6111,6034.0844,6093.2693,5976.3363,6041.3261,6530851400,78677683156,1.0152,0.010152
20160126,6041.3261,5966.7049,5982.4993,5573.8266,5589.3069,8544391700,98104095983,-7.4821,-0.074821
20160127,5589.3069,5604.1667,5628.1856,5240.6457,5514.1886,8792411800,95354931801,-1.344,-0.01344
20160128,5514.1886,5441.7378,5511.3206,5257.0812,5271.2325,6733807600,73152739267,-4.406,-0.04406
20160129,5271.2325,5262.4596,5515.4864,5248.215,5469.1254,7235909100,78303710591,3.7542,0.037542
20160201,5469.1254,5458.6048,5493.9818,5319.7007,5399.4771,6471611400,70863332935,-1.2735,-0.012735
20160202,5399.4771,5407.7068,5594.3607,5407.6681,5586.6266,6657196200,75674180029,3.4661,0.034661
20160203,5586.6266,5520.6415,5634.9198,5482.2247,5610.1734,6328072600,70624920617,0.4215,0.004215
20160204,5610.1734,5631.3198,5744.0236,5631.3198,5721.4853,7108398200,83226216373,1.9841,0.019841
20160205,5721.4853,5734.4807,5747.9794,5662.4365,5664.1971,5607554500,65321968979,-1.0013,-0.010013
20160215,5664.1971,5485.723,5700.5221,5482.7957,5668.0398,5363125300,63351303196,0.0678,0.000678
20160216,5668.0398,5694.7487,5918.5932,5694.7487,5902.5341,8287714300,98534904807,4.1371,0.041371
20160217,5902.5341,5889.5021,5979.4073,5854.2197,5971.4123,9058252000,108000000000,1.1669,0.011669
20160218,5971.4123,6009.7485,6034.8519,5945.204,5957.1305,9371479800,110000000000,-0.2392,-0.002392
20160219,5957.1305,5939.6973,6009.724,5919.6832,5979.5164,7038049900,86849115989,0.3758,0.003758
20160222,5979.5164,6055.6751,6111.6899,6029.4589,6103.7225,9432052000,111000000000,2.0772,0.020772
20160223,6103.7225,6102.5122,6118.6447,5982.211,6070.4998,8787487600,107000000000,-0.5443,-0.005443
20160224,6070.4998,6041.7529,6116.2549,5975.1403,6111.0427,8981957900,111000000000,0.6679,0.006679
20160225,6111.0427,6097.4199,6097.5442,5604.1035,5626.0522,11066865300,130000000000,-7.9363,-0.079363
20160226,5626.0522,5668.329,5701.0506,5517.6299,5648.9376,7985789500,91756326917,0.4068,0.004068
20160229,5648.9376,5618.5094,5618.5094,5286.3446,5350.4337,8670315300,93375908218,-5.2842,-0.052842
20160301,5350.4337,5361.7919,5504.7514,5294.5438,5473.6349,8080357100,87222593763,2.3026,0.023026
20160302,5473.6349,5464.7331,5763.7994,5462.7415,5753.1482,11067195200,118000000000,5.1065,0.051065
20160303,5753.1482,5757.3608,5872.9242,5745.6227,5776.977,12852736000,136000000000,0.4142,0.004142
20160304,5776.977,5755.1192,5805.4085,5542.9828,5621.5614,10882994800,117000000000,-2.6903,-0.026903
20160307,5621.5614,5686.6863,5788.4718,5681.8474,5752.5482,8717058100,94467279705,2.3301,0.023301
20160308,5752.5482,5751.3875,5764.3253,5538.1512,5764.3253,9814965600,106000000000,0.2047,0.002047
20160309,5764.3253,5627.1384,5709.5166,5583.0666,5617.0376,7261532300,80804882924,-2.5552,-0.025552
20160310,5617.0376,5617.4152,5657.2629,5517.0161,5521.948,5955941100,67298081387,-1.6929,-0.016929
20160311,5521.948,5460.5423,5545.3432,5433.3223,5508.9818,4980002200,55449986936,-0.2348,-0.002348
20160314,5508.9818,5568.464,5748.3333,5568.464,5690.5904,7999741800,95153496604,3.2966,0.032966
20160315,5690.5904,5672.7536,5701.5681,5608.9982,5639.8012,6626890000,82607046675,-0.8925,-0.008925
20160316,5639.8012,5662.4386,5689.281,5531.3341,5562.8037,5748733200,69542980639,-1.3653,-0.013653
20160317,5562.8037,5589.2203,5759.5403,5579.725,5745.975,8457575800,106000000000,3.2928,0.032928
20160318,5745.975,5774.303,5967.459,5768.908,5949.263,12516034100,158000000000,3.5379,0.035379
20160321,5949.263,6016.6943,6100.032,6001.3219,6099.4805,13182551400,167000000000,2.525,0.02525
20160322,6099.4805,6045.8393,6130.2647,6013.0489,6075.4922,10772165400,140000000000,-0.3933,-0.003933
20160323,6075.4922,6054.2224,6119.3058,6031.2721,6118.9664,8966132400,119000000000,0.7156,0.007156
20160324,6118.9664,6062.7577,6127.5122,6008.5416,6018.4242,10143974300,135000000000,-1.6431,-0.016431
20160325,6018.4242,6006.6685,6081.0923,5996.5377,6077.4312,7823131200,103000000000,0.9804,0.009804
20160328,6077.4312,6114.7665,6167.2381,6017.4883,6037.7782,9378233000,124000000000,-0.6525,-0.006525
20160329,6037.7782,6029.9433,6041.3823,5875.0699,5921.8672,7900397500,99950096210,-1.9198,-0.019198
20160330,5921.8672,5981.4209,6137.7915,5981.4209,6137.5034,8806129200,117000000000,3.6414,0.036414
20160331,6137.5034,6164.281,6211.1386,6133.5955,6155.8138,9491572200,130000000000,0.2983,0.002983
20160401,6155.8138,6129.7241,6157.7401,6022.9698,6124.5278,8521953300,109000000000,-0.5082,-0.005082
20160405,6124.5278,6136.6854,6293.4695,6117.1766,6286.5826,10554304900,137000000000,2.646,0.02646
20160406,6286.5826,6262.6013,6324.2045,6243.1129,6323.4342,10467457900,139000000000,0.5862,0.005862
20160407,6323.4342,6344.3677,6355.3277,6228.9737,6228.9737,10992715000,145000000000,-1.4938,-0.014938
20160408,6228.9737,6176.8641,6199.1468,6087.104,6168.7419,8867017300,117000000000,-0.967,-0.00967
20160411,6168.7419,6226.381,6334.536,6226.381,6304.3004,10219997800,136000000000,2.1975,0.021975
20160412,6304.3004,6299.472,6316.248,6182.8182,6252.7729,8706176700,119000000000,-0.8173,-0.008173
20160413,6252.7729,6292.5692,6421.7271,6292.5692,6344.2255,13298998400,168000000000,1.4626,0.014626
20160414,6344.2255,6375.4939,6402.509,6324.4635,6401.8545,9908817600,126000000000,0.9084,0.009084
20160415,6401.8545,6403.2525,6414.7939,6345.5538,6384.3496,8279805500,108000000000,-0.2734,-0.002734
20160418,6384.3496,6343.7013,6343.7013,6241.9826,6281.2024,8040047200,107000000000,-1.6156,-0.016156
20160419,6281.2024,6314.5816,6334.904,6262.6116,6308.229,6943866700,94250908350,0.4303,0.004303
20160420,6308.229,6331.8699,6344.7813,5923.4332,6022.2126,11732538700,151000000000,-4.534,-0.04534
20160421,6022.2126,6000.3047,6085.9349,5960.504,5970.682,8480859200,106000000000,-0.8557,-0.008557
20160422,5970.682,5930.531,6011.4595,5915.3057,6011.3201,6232381100,80109649141,0.6806,0.006806
20160425,6011.3201,5997.2134,5997.2189,5897.7351,5978.0772,5703433300,73555799591,-0.553,-0.00553
20160426,5978.0772,5971.8051,6047.0641,5958.4005,6046.7734,5605530500,73373212045,1.1491,0.011491
20160427,6046.7734,6051.4431,6086.3639,6005.1631,6016.699,6073158100,80741694223,-0.4974,-0.004974
20160428,6016.699,6014.1258,6027.1966,5888.0639,5990.3285,6043070100,79015956809,-0.4383,-0.004383
20160429,5990.3285,5963.9077,6018.2657,5953.131,5985.594,4970418800,66777694275,-0.079,-0.00079
20160503,5985.594,5991.8294,6167.7976,5960.9405,6167.4537,7583105900,103000000000,3.0383,0.030383
20160504,6167.4537,6144.5691,6213.1931,6136.3005,6169.7826,7455574000,105000000000,0.0378,0.000378
20160505,6169.7826,6159.7265,6206.5295,6133.3802,6203.8166,6455896700,91831346308,0.5516,0.005516
20160506,6203.8166,6208.4401,6226.8759,5961.4591,5961.489,9805691800,131000000000,-3.9061,-0.039061
20160509,5961.489,5910.124,5910.124,5714.1191,5743.6473,7823338100,96969986068,-3.6541,-0.036541
20160510,5743.6473,5728.1084,5766.1568,5697.0927,5738.8961,5265774500,66883087275,-0.0827,-0.000827
20160511,5738.8961,5770.3526,5806.4691,5700.0955,5723.4104,5801112600,76234410712,-0.2698,-0.002698
20160512,5723.4104,5647.0653,5727.5784,5559.693,5726.4555,5821581400,74358072552,0.0532,0.000532
20160513,5726.4555,5708.6277,5779.8921,5677.9415,5714.3107,5307673600,70802834355,-0.2121,-0.002121
20160516,5714.3107,5692.6051,5813.0362,5665.2063,5812.5423,5796089800,76918597408,1.719,0.01719
20160517,5812.5423,5814.1028,5853.6109,5763.5055,5790.3416,6526013800,88432065961,-0.3819,-0.003819
20160518,5790.3416,5743.0332,5743.0332,5563.0572,5631.1927,6370485600,79484187005,-2.7485,-0.027485
20160519,5631.1927,5628.7267,5729.4001,5628.6462,5666.7331,5643894000,76915663735,0.6311,0.006311
20160520,5666.7331,5619.9362,5733.2495,5600.492,5732.9018,5593607600,76729349144,1.1677,0.011677
20160523,5732.9018,5752.1453,5811.6842,5752.0785,5809.4761,6277779200,85829084667,1.3357,0.013357
20160524,5809.4761,5800.0034,5800.1706,5701.6635,5743.1782,5795641600,76372608104,-1.1412,-0.011412
20160525,5743.1782,5780.266,5803.9847,5691.6085,5715.1834,5330295600,74090916117,-0.4874,-0.004874
20160526,5715.1834,5705.0725,5744.8548,5598.6616,5744.3876,5966572700,79416816225,0.511,0.00511
20160527,5744.3876,5728.9033,5780.0682,5712.4793,5739.5897,5998470400,80771652279,-0.0835,-0.000835
20160530,5739.5897,5705.9957,5764.7614,5655.6352,5711.3152,4888800300,65125799190,-0.4926,-0.004926
20160531,5711.3152,5721.8261,5947.4279,5721.8261,5947.3224,9523807200,124000000000,4.1323,0.041323
20160601,5947.3224,5957.1761,6013.9035,5949.6366,5973.7799,9451398700,131000000000,0.4449,0.004449
20160602,5973.7799,5961.7154,6014.6099,5955.3472,6013.8942,8124530800,109000000000,0.6715,0.006715
20160603,6013.8942,6016.9487,6062.1379,5992.3207,6032.603,8484351400,118000000000,0.3111,0.003111
20160606,6032.603,6051.9476,6067.4652,6008.9257,6051.8595,7355282000,102000000000,0.3192,0.003192
20160607,6051.8595,6048.3198,6052.0491,6010.3535,6045.3571,6959825800,95045442990,-0.1074,-0.001074
20160608,6045.3571,6037.4133,6058.1769,5972.7439,6023.8776,7349816300,102000000000,-0.3553,-0.003553
20160613,6023.8776,5943.7334,5992.3346,5745.9998,5746.4438,8713985700,118000000000,-4.6056,-0.046056
20160614,5746.4438,5723.9941,5778.8537,5700.5226,5762.7612,6203270400,81369911480,0.284,0.00284
20160615,5762.7612,5701.3881,5972.8525,5692.8145,5952.846,9087860500,122000000000,3.2985,0.032985
20160616,5952.846,5945.4943,5979.1155,5909.6871,5930.5454,9603146000,133000000000,-0.3746,-0.003746
20160617,5930.5454,5937.3204,6002.6166,5918.1931,5964.2724,8906684100,118000000000,0.5687,0.005687
20160620,5964.2724,5965.8246,5994.9995,5908.4815,5985.5691,7453014500,100000000000,0.3571,0.003571
20160621,5985.5691,6023.9225,6053.4091,5888.3583,5916.8032,8814068600,119000000000,-1.1489,-0.011489
20160622,5916.8032,5901.1504,6009.0569,5895.9138,6008.8857,7241714500,93026461914,1.5563,0.015563
20160623,6008.8857,5998.6728,6015.182,5933.6833,5978.1737,7797955600,104000000000,-0.5111,-0.005111
20160624,5978.1737,5967.5154,6011.3713,5748.8387,5903.6202,9841986800,126000000000,-1.2471,-0.012471
20160627,5903.6202,5864.726,6044.3229,5864.6141,6044.2191,8404790700,112000000000,2.3816,0.023816
20160628,6044.2191,6018.912,6111.0708,6012.0512,6107.5105,9495272300,128000000000,1.0471,0.010471
20160629,6107.5105,6130.576,6145.0001,6100.084,6120.2021,9305521800,122000000000,0.2078,0.002078
20160630,6120.2021,6127.9892,6143.2323,6090.9036,6123.4939,7729966100,103000000000,0.0538,0.000538
20160701,6123.4939,6133.7178,6163.4256,6095.85,6111.5385,7381443300,96454340221,-0.1952,-0.001952
20160704,6111.5385,6079.5844,6240.603,6078.6278,6231.8811,10007819100,126000000000,1.9691,0.019691
20160705,6231.8811,6244.387,6276.8212,6226.2952,6269.5046,10792880000,137000000000,0.6037,0.006037
20160706,6269.5046,6250.4887,6299.7335,6231.5408,6297.3969,9506962200,122000000000,0.4449,0.004449
20160707,6297.3969,6291.0571,6342.4345,6256.272,6319.7926,11245359700,152000000000,0.3556,0.003556
20160708,6319.7926,6308.0623,6337.0713,6276.8299,6299.8533,8806474100,117000000000,-0.3155,-0.003155
20160711,6299.8533,6320.0629,6387.0702,6306.1335,6312.4988,10366286600,140000000000,0.2007,0.002007
20160712,6312.4988,6309.819,6395.4352,6248.934,6395.1448,11687378800,148000000000,1.3092,0.013092
20160713,6395.1448,6413.8122,6456.7724,6392.3995,6446.5634,11212208100,143000000000,0.804,0.00804
20160714,6446.5634,6437.277,6458.288,6410.3989,6455.5827,9527158100,125000000000,0.1399,0.001399
20160715,6455.5827,6459.6255,6469.0454,6409.7969,6441.0159,9319290400,120000000000,-0.2256,-0.002256
20160718,6441.0159,6426.8558,6455.459,6379.0647,6412.0731,8933062800,116000000000,-0.4494,-0.004494
20160719,6412.0731,6407.0339,6431.9383,6355.4787,6431.9383,8096187200,109000000000,0.3098,0.003098
20160720,6431.9383,6429.689,6454.179,6404.1539,6417.9223,7482030800,101000000000,-0.2179,-0.002179
20160721,6417.9223,6414.8007,6487.0216,6405.6019,6442.7093,8743792600,117000000000,0.3862,0.003862
20160722,6442.7093,6437.8833,6448.3659,6385.2522,6390.9254,8644549300,115000000000,-0.8038,-0.008038
20160725,6390.9254,6383.5616,6441.3161,6374.2552,6408.7831,8109003900,106000000000,0.2794,0.002794
20160726,6408.7831,6410.8227,6494.7395,6410.8227,6494.4743,8155655600,103000000000,1.3371,0.013371
20160727,6494.4743,6499.3377,6515.8778,6154.4592,6229.2885,13852789300,175000000000,-4.0833,-0.040833
20160728,6229.2885,6220.9168,6273.3798,6148.8585,6243.2883,9131871200,114000000000,0.2247,0.002247
20160729,6243.2883,6239.8538,6259.1994,6183.1647,6202.8923,7268133200,90326551800,-0.647,-0.00647
20160801,6202.8923,6179.2019,6179.2019,6046.4023,6109.2782,7291022100,87691638034,-1.5092,-0.015092
20160802,6109.2782,6100.7491,6168.6819,6099.2499,6168.5088,5580505600,66288104959,0.9695,0.009695
20160803,6168.5088,6154.4741,6203.6148,6140.8294,6198.3885,6868695100,80885121046,0.4844,0.004844
20160804,6198.3885,6194.2028,6245.3048,6174.2398,6238.2309,7055639400,84228162264,0.6428,0.006428
20160805,6238.2309,6231.5257,6251.3982,6202.8622,6203.2872,6754335600,81408223905,-0.5602,-0.005602
20160808,6203.2872,6191.6474,6290.8999,6152.5791,6290.7562,7704788000,87087721739,1.41,0.0141
20160809,6290.7562,6283.2888,6341.7233,6281.0723,6341.5497,7816512200,92794683063,0.8074,0.008074
20160810,6341.5497,6336.5359,6366.089,6314.5125,6318.2681,7719742400,91372973411,-0.3671,-0.003671
20160811,6318.2681,6304.7771,6318.9779,6226.3129,6226.3129,7068452700,84068495381,-1.4554,-0.014554
20160812,6226.3129,6218.3533,6299.0915,6204.9613,6299.0915,6863547800,77608881956,1.1689,0.011689
20160815,6299.0915,6309.4141,6451.929,6289.7246,6442.5272,11798146800,136000000000,2.2771,0.022771
20160816,6442.5272,6449.9066,6488.7007,6446.2363,6468.8946,10971284000,130000000000,0.4093,0.004093
20160817,6468.8946,6462.0466,6502.1391,6437.2631,6488.3648,9578850800,110000000000,0.301,0.00301
20160818,6488.3648,6485.9268,6527.1975,6466.3975,6490.408,11041553500,120000000000,0.0315,0.000315
20160819,6490.408,6485.7195,6516.9793,6451.612,6499.5548,9182709900,101000000000,0.1409,0.001409
20160822,6499.5548,6499.7527,6508.7968,6419.5628,6420.3544,9236915300,102000000000,-1.2186,-0.012186
20160823,6420.3544,6414.9819,6448.5425,6380.915,6428.6978,8057296300,86882141020,0.13,0.0013
20160824,6428.6978,6432.8787,6466.6253,6415.6998,6435.0586,7386234400,83336139396,0.0989,0.000989
20160825,6435.0586,6398.5641,6398.5641,6312.6532,6382.5704,7972243100,90859885170,-0.8157,-0.008157
20160826,6382.5704,6395.772,6460.8679,6395.7304,6410.7335,7478579400,88200838749,0.4413,0.004413
20160829,6410.7335,6409.1178,6442.3982,6398.7765,6427.5291,6895657000,82355641766,0.262,0.00262
20160830,6427.5291,6428.9659,6459.7148,6413.7103,6425.7543,6158835200,74080579914,-0.0276,-0.000276
20160831,6425.7543,6422.8012,6441.106,6390.699,6434.2103,6527700500,75033509484,0.1316,0.001316
20160901,6434.2103,6434.2608,6445.4324,6380.9005,6381.4755,7188610900,81004501535,-0.8196,-0.008196
20160902,6381.4755,6371.4921,6403.5722,6320.4791,6356.9538,6750696300,78519545108,-0.3843,-0.003843
20160905,6356.9538,6372.624,6419.7461,6372.624,6391.7923,6543463900,76419151271,0.548,0.00548
20160906,6391.7923,6392.6082,6493.3473,6345.6948,6492.9722,8682608700,105000000000,1.583,0.01583
20160907,6492.9722,6490.3301,6529.8114,6483.0878,6494.3159,9319020900,109000000000,0.0207,0.000207
20160908,6494.3159,6489.6169,6518.3321,6478.6477,6517.9835,7246413500,87823608439,0.3644,0.003644
20160909,6517.9835,6518.6757,6539.3476,6470.9046,6471.053,7867246300,95311303692,-0.72,-0.0072
20160912,6471.053,6362.77,6383.8434,6283.8161,6291.6364,9004175600,105000000000,-2.7726,-0.027726
20160913,6291.6364,6324.7438,6340.8722,6284.0368,6320.0315,6863666000,81512867167,0.4513,0.004513
20160914,6320.0315,6286.6174,6318.2705,6260.6525,6278.158,5831969200,69112385410,-0.6626,-0.006626
20160919,6278.158,6292.807,6344.4504,6292.807,6344.181,5497876400,63813913419,1.0516,0.010516
20160920,6344.181,6344.7056,6346.9304,6319.7623,6342.0328,5450561300,62741951536,-0.0339,-0.000339
20160921,6342.0328,6342.004,6362.9993,6335.3916,6343.7541,5029034300,60152141209,0.0271,0.000271
20160922,6343.7541,6381.1565,6410.57,6377.1734,6385.6353,6297160000,73959516342,0.6602,0.006602
20160923,6385.6353,6397.3334,6402.6392,6369.2226,6370.5834,6257830700,72046479365,-0.2357,-0.002357
20160926,6370.5834,6363.9308,6364.2086,6239.8672,6241.5157,7210665900,80920791482,-2.026,-0.02026
20160927,6241.5157,6229.8183,6287.3356,6200.5654,6286.9093,5640053300,63613816981,0.7273,0.007273
20160928,6286.9093,6300.8497,6300.8497,6266.7529,6281.2838,4916326200,55557965880,-0.0895,-0.000895
20160929,6281.2838,6288.9181,6323.4158,6288.9181,6298.7911,5069155800,58112818885,0.2787,0.002787
20160930,6298.7911,6292.0797,6338.299,6289.4658,6328.0856,4496512900,52590567656,0.4651,0.004651
20161010,6328.0856,6364.5166,6447.9361,6345.331,6447.6934,7272403500,87775587398,1.8901,0.018901
20161011,6447.6934,6451.0445,6486.6499,6443.7479,6486.4254,7885088700,89907667464,0.6007,0.006007
20161012,6486.4254,6463.8094,6484.0002,6452.4135,6482.7379,6771848700,77595765779,-0.0568,-0.000568
20161013,6482.7379,6480.9293,6501.5569,6468.1323,6484.831,6847165100,78494098696,0.0323,0.000323
20161014,6484.831,6476.2612,6477.8533,6423.5788,6469.4915,6586009700,75444317293,-0.2365,-0.002365
20161017,6469.4915,6478.5108,6487.6708,6394.4868,6413.1487,7170479600,83743641999,-0.8709,-0.008709
20161018,6413.1487,6409.7381,6509.2821,6409.7381,6509.2821,7369850800,86044533819,1.499,0.01499
20161019,6509.2821,6518.7373,6531.162,6476.562,6495.2574,7504880700,87276975360,-0.2155,-0.002155
20161020,6495.2574,6495.8268,6506.581,6474.7793,6498.2375,6557491200,75634634720,0.0459,0.000459
20161021,6498.2375,6498.9857,6506.6107,6424.4429,6475.2807,7319512600,83617171253,-0.3533,-0.003533
20161024,6475.2807,6479.5541,6546.7881,6472.9393,6539.4661,8607674500,93119437037,0.9912,0.009912
20161025,6539.4661,6543.4668,6563.5233,6536.9443,6563.3539,8392323000,94315371654,0.3653,0.003653
20161026,6563.3539,6561.1581,6561.2466,6511.657,6530.3898,8085924400,91780594799,-0.5022,-0.005022
20161027,6530.3898,6522.8868,6529.4679,6488.3634,6517.3594,6710299700,76662910799,-0.1995,-0.001995
20161028,6517.3594,6512.038,6536.8349,6455.1476,6455.8349,7069709600,79712066802,-0.944,-0.00944
20161031,6455.8349,6441.4348,6460.7728,6408.2731,6452.2058,6025368800,71768415874,-0.0562,-0.000562
20161101,6452.2058,6456.9993,6508.3642,6450.0204,6507.95,6253990200,72251174359,0.864,0.00864
20161102,6507.95,6494.9803,6506.7756,6450.0506,6455.1295,7229906800,82898303275,-0.8116,-0.008116
20161103,6455.1295,6442.3549,6521.0003,6436.9074,6483.7322,7754984500,88683292154,0.4431,0.004431
20161104,6483.7322,6482.6008,6502.7409,6449.5605,6462.5928,7063540600,81640501576,-0.326,-0.00326
20161107,6462.5928,6461.0006,6487.0601,6437.74,6468.8171,6881212600,76326265918,0.0963,0.000963
20161108,6468.8171,6487.6487,6518.1891,6476.4443,6503.1781,7244487800,78508137415,0.5312,0.005312
20161109,6503.1781,6504.4117,6507.8648,6380.5711,6453.5718,8806010200,96517280987,-0.7628,-0.007628
20161110,6453.5718,6501.6388,6538.7419,6501.6388,6536.9651,9062523800,96157565168,1.2922,0.012922
20161111,6536.9651,6539.3598,6584.4097,6527.4524,6583.8864,11037159400,118000000000,0.7178,0.007178
20161114,6583.8864,6568.6594,6624.2056,6566.0537,6615.0071,12666934300,129000000000,0.4727,0.004727
20161115,6615.0071,6622.878,6641.0354,6602.2812,6640.4616,10511091200,108000000000,0.3848,0.003848
20161116,6640.4616,6647.5287,6658.4279,6630.1238,6644.1878,9546867600,103000000000,0.0561,0.000561
20161117,6644.1878,6633.3099,6646.309,6596.896,6636.469,8453531200,87728988756,-0.1162,-0.001162
20161118,6636.469,6632.627,6643.9408,6592.8358,6602.3265,8127855100,86902679609,-0.5145,-0.005145
20161121,6602.3265,6597.1749,6635.8918,6591.9754,6611.5399,7875184400,90652603587,0.1395,0.001395
20161122,6611.5399,6619.8503,6661.5407,6617.0696,6661.246,9217780900,102000000000,0.7518,0.007518
20161123,6661.246,6668.2484,6676.6675,6617.7752,6631.1733,9396324000,104000000000,-0.4515,-0.004515
20161124,6631.1733,6635.2237,6656.9659,6607.0277,6623.0489,9358629900,105000000000,-0.1225,-0.001225
20161125,6623.0489,6620.2193,6652.916,6531.3667,6652.8177,8893463600,100000000000,0.4495,0.004495
20161128,6652.8177,6667.2656,6692.1415,6650.9193,6670.8035,9574136600,107000000000,0.2703,0.002703
20161129,6670.8035,6658.3551,6681.8812,6619.0387,6620.7949,10144690600,113000000000,-0.7497,-0.007497
20161130,6620.7949,6605.3611,6615.921,6568.7956,6585.5776,8152681300,91354956779,-0.5319,-0.005319
20161201,6585.5776,6593.5939,6624.8511,6593.0738,6624.4657,7781850900,87662536456,0.5905,0.005905
20161202,6624.4657,6617.8743,6623.7939,6520.9745,6520.9745,8109752500,91203225960,-1.5623,-0.015623
20161205,6520.9745,6462.2556,6522.5969,6451.0843,6486.0173,6682182100,75623703982,-0.5361,-0.005361
20161206,6486.0173,6496.1638,6514.0316,6484.979,6490.8897,5200919800,61621652399,0.0751,0.000751
20161207,6490.8897,6493.0029,6558.2433,6481.9199,6558.0247,5940641400,67819689395,1.0343,0.010343
20161208,6558.0247,6561.7215,6562.6574,6522.9608,6527.4338,5698976300,67589603421,-0.4665,-0.004665
20161209,6527.4338,6519.3949,6534.8963,6500.2146,6513.9155,5921829100,71500666286,-0.2071,-0.002071
20161212,6513.9155,6512.959,6519.628,6241.6118,6249.0784,9473677800,107000000000,-4.0657,-0.040657
20161213,6249.0784,6235.5581,6292.8031,6190.389,6278.1793,6520672800,75946019132,0.4657,0.004657
20161214,6278.1793,6269.0808,6299.0401,6216.9508,6239.4989,6897758400,81065251163,-0.6161,-0.006161
20161215,6239.4989,6216.1446,6310.7437,6211.2733,6280.3981,6473297300,75209830320,0.6555,0.006555
20161216,6280.3981,6279.2765,6329.1906,6273.0011,6318.5239,6220417600,71330845123,0.6071,0.006071
20161219,6318.5239,6319.8574,6330.3823,6297.3666,6320.7324,6257915800,70180562733,0.035,0.00035
20161220,6320.7324,6314.6113,6315.5363,6275.3113,6300.6383,6092065700,65544588691,-0.3179,-0.003179
20161221,6300.6383,6311.0581,6348.376,6311.0581,6347.6058,6363287000,70594550290,0.7454,0.007454
20161222,6347.6058,6341.2009,6350.2726,6313.8578,6341.7879,5961720700,64478216465,-0.0917,-0.000917
20161223,6341.7879,6339.3466,6343.8546,6277.66,6281.9966,5718248200,64218562488,-0.9428,-0.009428
20161226,6281.9966,6260.3396,6295.236,6194.2656,6294.7546,5444435800,60864353719,0.2031,0.002031
20161227,6294.7546,6291.6466,6311.0357,6284.0401,6288.8594,4927552400,56430287095,-0.0937,-0.000937
20161228,6288.8594,6288.7324,6295.8909,6257.1041,6270.2395,4857416500,54961473637,-0.2961,-0.002961
20161229,6270.2395,6261.8676,6286.7413,6242.9837,6252.6076,4502814200,51113318088,-0.2812,-0.002812
20161230,6252.6076,6255.6201,6275.5494,6241.7188,6263.6256,4692493700,54554271036,0.1762,0.001762
20170103,6263.6256,6273.8182,6320.9526,6273.7528,6320.7626,4857779100,57302999275,0.9122,0.009122
20170104,6320.7626,6321.7473,6395.0039,6314.1267,6394.6694,6673942300,78531887327,1.1693,0.011693
20170105,6394.6694,6391.5838,6412.8739,6385.1212,6399.2841,6144520300,72267790981,0.0722,0.000722
20170106,6399.2841,6398.8633,6401.7389,6364.8875,6371.6168,6490247300,73723002444,-0.4323,-0.004323
20170109,6371.6168,6365.3886,6415.4682,6357.3566,6415.4176,6397903100,74310358181,0.6874,0.006874
20170110,6415.4176,6412.7619,6428.834,6388.9201,6393.9283,6821068400,76722142933,-0.335,-0.00335
20170111,6393.9283,6381.7048,6402.8989,6331.5065,6331.9638,6284335900,68331890909,-0.9691,-0.009691
20170112,6331.9638,6325.6232,6339.3218,6269.199,6272.851,5343363400,57259476375,-0.9336,-0.009336
20170113,6272.851,6272.7899,6282.7162,6182.1048,6194.6575,5361148400,58444907279,-1.2465,-0.012465
20170116,6194.6575,6184.1292,6184.3369,5872.3953,6031.2414,7895834800,82148409479,-2.638,-0.02638
20170117,6031.2414,6006.0795,6082.2006,5957.0439,6082.0657,5054089800,54018905762,0.8427,0.008427
20170118,6082.0657,6067.1677,6098.7843,6049.9691,6068.593,4614218000,48404585975,-0.2215,-0.002215
20170119,6068.593,6054.7251,6074.4639,6029.6401,6043.675,4441961600,45854100379,-0.4106,-0.004106
